eval_loss,eval_accuracy,eval_precision,eval_recall,eval_f1,eval_matthews,eval_runtime,eval_samples_per_second,eval_steps_per_second,area_percentage,block_size,grid_size,pairs,layer
0.806395411491394,0.8168744007670182,0.8247549019607843,0.9334257975034674,0.8757319453480807,0.54781790671712,4.1497,251.341,2.651,0.3,128,"(6,6)","{(0,1),(1,2),(4,0),(0,0),(3,1),(1,4),(4,2),(3,0),(5,0),(1,0),(3,2)}","distilbert.transformer.layer.2.attention.out_lin.weight"
0.8244979381561279,0.8053691275167785,0.8174019607843137,0.9251040221914009,0.8679245283018867,0.5176404953790767,4.2871,243.29,2.566,0.3,128,"(6,6)","{(2,4),(2,1),(4,3),(1,1),(4,2),(4,5),(3,3),(0,2),(3,2),(2,5),(4,1)}","distilbert.transformer.layer.2.attention.out_lin.weight"
0.7945367693901062,0.8082454458293384,0.8220024721878862,0.9223300970873787,0.869281045751634,0.5261643004428046,4.136,252.173,2.66,0.3,128,"(6,6)","{(0,1),(4,0),(2,1),(0,0),(5,4),(2,0),(4,2),(2,3),(4,5),(0,2),(5,0)}","distilbert.transformer.layer.2.attention.out_lin.weight"
0.8064257502555847,0.8159156279961649,0.8245398773006135,0.9320388349514563,0.875,0.5454001814167142,4.0615,256.801,2.708,0.3,128,"(6,6)","{(4,4),(5,5),(1,2),(3,4),(5,3),(1,1),(5,1),(4,2),(4,5),(2,2),(1,0)}","distilbert.transformer.layer.2.attention.out_lin.weight"
0.8100638389587402,0.8130393096836049,0.8199513381995134,0.9348127600554785,0.8736228127025276,0.5371884165342511,4.0381,258.288,2.724,0.3,128,"(6,6)","{(0,1),(4,4),(2,4),(5,5),(4,0),(2,1),(1,5),(4,2),(4,5),(0,5),(5,3)}","distilbert.transformer.layer.2.attention.out_lin.weight"
0.8298917412757874,0.7976989453499521,0.8094660194174758,0.9251040221914009,0.8634304207119742,0.49626557567073315,4.2902,243.111,2.564,0.3,128,"(6,6)","{(1,2),(5,5),(4,3),(1,1),(1,4),(2,3),(5,0),(0,5),(1,0),(2,5),(1,3)}","distilbert.transformer.layer.2.attention.out_lin.weight"
0.81235271692276,0.8092042186001918,0.8329081632653061,0.9056865464632455,0.8677740863787377,0.5334102169511142,4.1715,250.03,2.637,0.3,128,"(6,6)","{(4,4),(4,3),(0,0),(5,4),(5,1),(0,2),(3,3),(3,2),(1,3),(3,5),(5,2)}","distilbert.transformer.layer.2.attention.out_lin.weight"
0.8025898337364197,0.8082454458293384,0.8188494492044064,0.9278779472954231,0.869960988296489,0.5250596922747974,4.2271,246.743,2.602,0.3,128,"(6,6)","{(1,2),(5,5),(2,1),(3,1),(2,0),(4,2),(4,5),(3,3),(1,0),(3,2),(2,5)}","distilbert.transformer.layer.2.attention.out_lin.weight"
0.8211628794670105,0.8120805369127517,0.8220858895705522,0.9292649098474342,0.8723958333333334,0.5353569722427551,4.2997,242.574,2.558,0.3,128,"(6,6)","{(4,4),(0,1),(1,3),(1,2),(2,1),(3,4),(1,1),(4,2),(3,3),(5,3),(4,1)}","distilbert.transformer.layer.2.attention.out_lin.weight"
0.8137905597686768,0.8072866730584851,0.8217821782178217,0.9209431345353676,0.868541530412034,0.5238347808517775,4.1306,252.506,2.663,0.3,128,"(6,6)","{(4,4),(4,0),(1,5),(1,1),(0,3),(5,1),(3,0),(2,3),(5,0),(2,2),(3,5)}","distilbert.transformer.layer.2.attention.out_lin.weight"
