eval_loss,eval_accuracy,eval_precision,eval_recall,eval_f1,eval_matthews,eval_runtime,eval_samples_per_second,eval_steps_per_second,area_percentage,block_size,grid_size,pairs,layer
1.1850746870040894,0.7181208053691275,0.7185261003070624,0.9736477115117892,0.8268551236749117,0.22695796181799946,5.8616,177.937,1.877,0.3,128,"(24,6)","{(12,4),(4,0),(3,4),(3,1),(5,4),(11,5),(18,4),(6,2),(15,5),(18,1),(21,0),(7,4),(20,4),(12,3),(4,5),(14,3),(17,2),(5,0),(8,2),(19,2),(9,1),(8,5),(10,2),(2,4),(1,2),(16,3),(7,0),(18,0),(18,3),(20,0),(21,5),(23,2),(4,1),(8,4),(11,0),(0,3),(2,0),(10,1),(13,0),(15,3),(6,0),(7,2),(18,5),(21,4)}","distilbert.transformer.layer.1.ffn.lin1.weight"
1.0216573476791382,0.725790987535954,0.7306468716861082,0.955617198335645,0.828125,0.261715109832378,3.7512,278.044,2.932,0.3,128,"(24,6)","{(14,4),(9,2),(17,3),(19,3),(13,2),(1,0),(2,5),(16,4),(6,2),(18,1),(6,5),(12,0),(23,0),(4,2),(3,3),(9,4),(11,1),(0,1),(13,4),(13,1),(6,1),(16,3),(18,0),(7,3),(20,0),(12,2),(23,5),(3,2),(22,3),(17,4),(17,1),(5,5),(19,4),(9,3),(19,1),(0,0),(10,4),(13,0),(1,4),(2,3),(16,2),(6,0),(21,4),(21,1)}","distilbert.transformer.layer.1.ffn.lin1.weight"
1.0636476278305054,0.7401725790987536,0.7393617021276596,0.9639389736477115,0.8368452739313667,0.31445429627507493,3.3962,307.104,3.239,0.3,128,"(24,6)","{(20,5),(12,1),(14,4),(3,4),(14,1),(17,3),(9,2),(0,2),(11,2),(10,0),(2,2),(1,0),(16,4),(13,5),(16,1),(7,4),(6,2),(18,1),(6,5),(23,3),(14,0),(3,0),(3,3),(17,2),(11,4),(11,1),(10,5),(1,2),(2,1),(6,1),(16,3),(21,2),(20,3),(14,5),(3,5),(8,4),(19,4),(19,1),(2,0),(13,3),(16,5),(18,2),(6,0),(18,5)}","distilbert.transformer.layer.1.ffn.lin1.weight"
1.0127555131912231,0.7593480345158198,0.7658371040723982,0.9389736477115118,0.8436137071651092,0.38056906932003487,3.311,315.014,3.322,0.3,128,"(24,6)","{(20,5),(4,0),(3,4),(17,0),(0,2),(0,5),(2,2),(2,5),(16,4),(18,4),(18,1),(6,5),(20,4),(22,1),(21,3),(20,1),(12,3),(4,2),(8,2),(19,5),(10,2),(0,1),(2,4),(15,4),(7,0),(15,1),(18,3),(21,5),(20,3),(22,0),(23,5),(12,5),(22,3),(14,5),(17,4),(9,0),(19,4),(8,4),(11,0),(19,1),(0,0),(1,1),(15,3),(7,2)}","distilbert.transformer.layer.1.ffn.lin1.weight"
0.8709850311279297,0.7804410354745925,0.7853828306264501,0.9389736477115118,0.8553379658875553,0.44455763518973207,3.327,313.492,3.306,0.3,128,"(24,6)","{(20,5),(23,1),(4,0),(3,4),(9,2),(5,1),(9,5),(8,3),(11,2),(10,3),(1,0),(1,3),(15,5),(6,2),(18,1),(6,5),(20,4),(12,3),(4,2),(3,0),(3,3),(17,5),(19,2),(9,1),(8,5),(16,0),(1,5),(13,1),(6,1),(16,3),(18,0),(14,2),(3,2),(14,5),(5,5),(19,4),(8,1),(10,1),(13,0),(2,3),(15,0),(16,5),(15,3),(21,4)}","distilbert.transformer.layer.1.ffn.lin1.weight"
1.2052642107009888,0.6989453499520614,0.7032967032967034,0.9764216366158114,0.8176538908246225,0.127040173273758,3.2569,320.248,3.377,0.3,128,"(24,6)","{(20,5),(14,1),(17,3),(8,0),(10,0),(11,5),(2,2),(13,2),(1,3),(13,5),(21,0),(21,3),(12,0),(12,3),(14,0),(4,5),(8,2),(19,5),(8,5),(10,2),(11,1),(1,2),(1,5),(6,1),(21,2),(20,0),(12,5),(3,2),(3,5),(17,4),(4,4),(5,5),(6,0),(11,0),(8,1),(1,1),(2,3),(16,2),(18,2),(15,3),(7,2),(7,5),(21,4),(21,1)}","distilbert.transformer.layer.1.ffn.lin1.weight"
0.8655455112457275,0.785234899328859,0.7859608745684695,0.9472954230235784,0.8591194968553459,0.45804529832950347,3.3084,315.254,3.325,0.3,128,"(24,6)","{(23,4),(4,0),(3,1),(17,0),(5,4),(5,1),(19,0),(9,2),(11,5),(13,5),(15,2),(6,2),(7,1),(21,0),(6,5),(22,1),(20,1),(23,0),(23,3),(17,5),(11,4),(0,1),(2,4),(0,4),(2,1),(16,3),(20,0),(21,5),(23,5),(22,3),(21,4),(4,1),(5,5),(8,4),(19,4),(10,4),(1,1),(0,3),(11,3),(1,4),(15,0),(6,0),(6,3),(21,1)}","distilbert.transformer.layer.1.ffn.lin1.weight"
1.1538885831832886,0.725790987535954,0.7291886195995785,0.9597780859916782,0.8287425149700599,0.2607661685995281,3.3423,312.059,3.291,0.3,128,"(24,6)","{(12,4),(23,1),(22,5),(5,4),(5,1),(19,0),(0,2),(2,2),(2,5),(1,3),(15,2),(15,5),(6,2),(21,0),(20,4),(20,1),(22,4),(23,3),(12,3),(14,0),(9,1),(10,2),(11,1),(13,4),(1,2),(2,1),(13,1),(1,5),(18,5),(15,4),(16,3),(7,0),(12,5),(3,5),(5,2),(17,4),(17,1),(1,4),(2,3),(16,2),(15,3),(7,5),(20,2),(21,1)}","distilbert.transformer.layer.1.ffn.lin1.weight"
0.9782443642616272,0.7583892617449665,0.7596899224806202,0.9514563106796117,0.8448275862068966,0.3761130233651509,3.234,322.515,3.401,0.3,128,"(24,6)","{(20,5),(22,2),(4,0),(3,4),(22,5),(17,3),(8,0),(19,0),(10,0),(11,5),(10,3),(13,2),(15,5),(7,1),(21,0),(23,0),(12,0),(3,0),(14,0),(9,1),(10,5),(13,4),(2,4),(16,0),(15,4),(6,4),(20,0),(21,5),(20,3),(12,2),(14,2),(22,3),(17,4),(4,4),(17,1),(5,5),(11,0),(1,1),(1,4),(13,3),(15,3),(7,2),(7,5),(6,3)}","distilbert.transformer.layer.1.ffn.lin1.weight"
0.8950433135032654,0.7785234899328859,0.7829099307159353,0.9403606102635229,0.8544423440453687,0.4387542271408056,3.2122,324.698,3.424,0.3,128,"(24,6)","{(12,4),(12,1),(23,1),(14,4),(14,1),(9,5),(19,3),(11,2),(11,5),(1,0),(15,2),(16,1),(18,4),(18,1),(6,5),(12,0),(23,3),(3,3),(17,2),(17,5),(19,2),(9,1),(9,4),(0,4),(6,1),(20,3),(23,5),(22,3),(14,2),(17,1),(5,5),(19,4),(9,3),(19,1),(0,3),(10,1),(13,0),(2,3),(16,5),(7,2),(18,2),(21,4),(20,2),(21,1)}","distilbert.transformer.layer.1.ffn.lin1.weight"
